year,value,source,state-name,fuel-name
2018.0,16.999824,Filtered Data (2017-2020),,
2018.0,18.846866,Filtered Data (2017-2020),,
2018.0,2.304757,Filtered Data (2017-2020),,
2018.0,10.101313,Filtered Data (2017-2020),,
2018.0,12.406069,Filtered Data (2017-2020),,
2018.0,59.580012,Filtered Data (2017-2020),,
2018.0,1.644654,Filtered Data (2017-2020),,
2018.0,61.224666,Filtered Data (2017-2020),,
2018.0,57.752433,Filtered Data (2017-2020),,
2018.0,1.795638,Filtered Data (2017-2020),,
2018.0,18.063421,Filtered Data (2017-2020),,
2018.0,77.611491,Filtered Data (2017-2020),,
2018.0,10.541073,Filtered Data (2017-2020),,
2018.0,10.48636,Filtered Data (2017-2020),,
2018.0,17.854628,Filtered Data (2017-2020),,
2018.0,38.882061,Filtered Data (2017-2020),,
2018.0,208.971154,Filtered Data (2017-2020),,
2018.0,68.293505,Filtered Data (2017-2020),,
2018.0,76.013808,Filtered Data (2017-2020),,
2018.0,64.66384,Filtered Data (2017-2020),,
2018.0,0.498255,Filtered Data (2017-2020),,
2018.0,3.68042,Filtered Data (2017-2020),,
2018.0,4.178674,Filtered Data (2017-2020),,
2018.0,0.694585,Filtered Data (2017-2020),,
2018.0,2.566558,Filtered Data (2017-2020),,
2018.0,3.261143,Filtered Data (2017-2020),,
2018.0,29.74587,Filtered Data (2017-2020),,
2018.0,3.173648,Filtered Data (2017-2020),,
2018.0,32.919518,Filtered Data (2017-2020),,
2018.0,15.714042,Filtered Data (2017-2020),,
2018.0,0.013271,Filtered Data (2017-2020),,
2018.0,17.787495,Filtered Data (2017-2020),,
2018.0,33.514808,Filtered Data (2017-2020),,
2018.0,0.670917,Filtered Data (2017-2020),,
2018.0,7.354581,Filtered Data (2017-2020),,
2018.0,16.615104,Filtered Data (2017-2020),,
2018.0,24.640602,Filtered Data (2017-2020),,
2018.0,98.514745,Filtered Data (2017-2020),,
2018.0,16.384958,Filtered Data (2017-2020),,
2018.0,38.306562,Filtered Data (2017-2020),,
2018.0,43.823225,Filtered Data (2017-2020),,
2018.0,0.298499,Filtered Data (2017-2020),,
2018.0,2.408675,Filtered Data (2017-2020),,
2018.0,2.707173,Filtered Data (2017-2020),,
2018.0,0.784269,Filtered Data (2017-2020),,
2018.0,1.63857,Filtered Data (2017-2020),,
2018.0,2.422839,Filtered Data (2017-2020),,
2018.0,21.273244,Filtered Data (2017-2020),,
2018.0,0.363439,Filtered Data (2017-2020),,
2018.0,21.636683,Filtered Data (2017-2020),,
2018.0,1.482303,Filtered Data (2017-2020),,
2018.0,0.003707,Filtered Data (2017-2020),,
2018.0,6.876395,Filtered Data (2017-2020),,
2018.0,8.362406,Filtered Data (2017-2020),,
2018.0,0.135503,Filtered Data (2017-2020),,
2018.0,1.3791,Filtered Data (2017-2020),,
2018.0,2.93734,Filtered Data (2017-2020),,
2018.0,4.451943,Filtered Data (2017-2020),,
2018.0,39.581044,Filtered Data (2017-2020),,
2018.0,1.617806,Filtered Data (2017-2020),,
2018.0,23.738819,Filtered Data (2017-2020),,
2018.0,14.224418,Filtered Data (2017-2020),,
2018.0,7.756515,Filtered Data (2017-2020),,
2018.0,13.897711,Filtered Data (2017-2020),,
2018.0,21.654226,Filtered Data (2017-2020),,
2018.0,0.03463,Filtered Data (2017-2020),,
2018.0,3.07694,Filtered Data (2017-2020),,
2018.0,9.080203,Filtered Data (2017-2020),,
2018.0,12.191772,Filtered Data (2017-2020),,
2018.0,58.245931,Filtered Data (2017-2020),,
2018.0,2.586929,Filtered Data (2017-2020),,
2018.0,60.832859,Filtered Data (2017-2020),,
2018.0,44.766518,Filtered Data (2017-2020),,
2018.0,0.581834,Filtered Data (2017-2020),,
2018.0,29.510552,Filtered Data (2017-2020),,
2018.0,74.858904,Filtered Data (2017-2020),,
2018.0,16.21195,Filtered Data (2017-2020),,
2018.0,10.390864,Filtered Data (2017-2020),,
2018.0,24.063693,Filtered Data (2017-2020),,
2018.0,50.666506,Filtered Data (2017-2020),,
2018.0,220.204268,Filtered Data (2017-2020),,
2018.0,61.013098,Filtered Data (2017-2020),,
2018.0,80.052082,Filtered Data (2017-2020),,
2018.0,79.139088,Filtered Data (2017-2020),,
2018.0,1.185842,Filtered Data (2017-2020),,
2018.0,1.118306,Filtered Data (2017-2020),,
2018.0,2.304148,Filtered Data (2017-2020),,
2018.0,0.285506,Filtered Data (2017-2020),,
2018.0,0.693756,Filtered Data (2017-2020),,
2018.0,0.979262,Filtered Data (2017-2020),,
2018.0,3.839372,Filtered Data (2017-2020),,
2018.0,0.134286,Filtered Data (2017-2020),,
2018.0,3.973657,Filtered Data (2017-2020),,
2018.0,0.048413,Filtered Data (2017-2020),,
2018.0,3.115447,Filtered Data (2017-2020),,
2018.0,3.16386,Filtered Data (2017-2020),,
2018.0,0.176495,Filtered Data (2017-2020),,
2018.0,0.459965,Filtered Data (2017-2020),,
2018.0,0.63646,Filtered Data (2017-2020),,
2018.0,11.057387,Filtered Data (2017-2020),,
2018.0,5.535628,Filtered Data (2017-2020),,
2018.0,5.521758,Filtered Data (2017-2020),,
2018.0,9.420837,Filtered Data (2017-2020),,
2018.0,28.791845,Filtered Data (2017-2020),,
2018.0,0.509021,Filtered Data (2017-2020),,
2018.0,2.165816,Filtered Data (2017-2020),,
2018.0,5.013917,Filtered Data (2017-2020),,
2018.0,7.688754,Filtered Data (2017-2020),,
2018.0,74.148727,Filtered Data (2017-2020),,
2018.0,19.630399,Filtered Data (2017-2020),,
2018.0,36.807492,Filtered Data (2017-2020),,
2018.0,17.710836,Filtered Data (2017-2020),,
2018.0,0.325554,Filtered Data (2017-2020),,
2018.0,1.736559,Filtered Data (2017-2020),,
2018.0,2.062113,Filtered Data (2017-2020),,
2018.0,0.900553,Filtered Data (2017-2020),,
2018.0,1.386824,Filtered Data (2017-2020),,
2018.0,2.287377,Filtered Data (2017-2020),,
2018.0,33.16594,Filtered Data (2017-2020),,
2018.0,0.152698,Filtered Data (2017-2020),,
2018.0,33.318638,Filtered Data (2017-2020),,
2018.0,19.121378,Filtered Data (2017-2020),,
2018.0,0.249629,Filtered Data (2017-2020),,
2018.0,0.347604,Filtered Data (2017-2020),,
2018.0,0.806031,Filtered Data (2017-2020),,
2018.0,1.153635,Filtered Data (2017-2020),,
2018.0,0.157712,Filtered Data (2017-2020),,
2018.0,0.709682,Filtered Data (2017-2020),,
2018.0,0.867394,Filtered Data (2017-2020),,
2018.0,6.47329,Filtered Data (2017-2020),,
2018.0,0.367725,Filtered Data (2017-2020),,
2018.0,6.841014,Filtered Data (2017-2020),,
2018.0,2.353222,Filtered Data (2017-2020),,
2018.0,0.008452,Filtered Data (2017-2020),,
2018.0,0.519312,Filtered Data (2017-2020),,
2018.0,2.880986,Filtered Data (2017-2020),,
2018.0,0.288697,Filtered Data (2017-2020),,
2018.0,0.953209,Filtered Data (2017-2020),,
2018.0,2.539734,Filtered Data (2017-2020),,
2018.0,3.78164,Filtered Data (2017-2020),,
2018.0,15.524669,Filtered Data (2017-2020),,
2018.0,2.641919,Filtered Data (2017-2020),,
2018.0,7.940267,Filtered Data (2017-2020),,
2018.0,4.942483,Filtered Data (2017-2020),,
2018.0,0.443868,Filtered Data (2017-2020),,
2018.0,4.124176,Filtered Data (2017-2020),,
2018.0,4.568044,Filtered Data (2017-2020),,
2018.0,1.048145,Filtered Data (2017-2020),,
2018.0,3.234706,Filtered Data (2017-2020),,
2018.0,4.282851,Filtered Data (2017-2020),,
2018.0,43.864398,Filtered Data (2017-2020),,
2018.0,0.465343,Filtered Data (2017-2020),,
2018.0,44.329742,Filtered Data (2017-2020),,
2018.0,20.570869,Filtered Data (2017-2020),,
2018.0,0.096308,Filtered Data (2017-2020),,
2018.0,5.454598,Filtered Data (2017-2020),,
2018.0,26.121775,Filtered Data (2017-2020),,
2018.0,3.519157,Filtered Data (2017-2020),,
2018.0,3.246457,Filtered Data (2017-2020),,
2018.0,7.768082,Filtered Data (2017-2020),,
2018.0,14.533696,Filtered Data (2017-2020),,
2018.0,93.836107,Filtered Data (2017-2020),,
2018.0,24.090026,Filtered Data (2017-2020),,
2018.0,48.699177,Filtered Data (2017-2020),,
2018.0,21.046904,Filtered Data (2017-2020),,
2018.0,1.049684,Filtered Data (2017-2020),,
2018.0,12.35057,Filtered Data (2017-2020),,
2018.0,13.400254,Filtered Data (2017-2020),,
2018.0,3.262456,Filtered Data (2017-2020),,
2018.0,11.651205,Filtered Data (2017-2020),,
2018.0,14.913661,Filtered Data (2017-2020),,
2018.0,214.503228,Filtered Data (2017-2020),,
2018.0,6.514491,Filtered Data (2017-2020),,
2018.0,221.017719,Filtered Data (2017-2020),,
2018.0,112.744882,Filtered Data (2017-2020),,
2018.0,0.047079,Filtered Data (2017-2020),,
2018.0,89.38462,Filtered Data (2017-2020),,
2018.0,202.176581,Filtered Data (2017-2020),,
2018.0,1.028178,Filtered Data (2017-2020),,
2018.0,114.2241,Filtered Data (2017-2020),,
2018.0,118.054355,Filtered Data (2017-2020),,
2018.0,233.306634,Filtered Data (2017-2020),,
2018.0,684.814849,Filtered Data (2017-2020),,
2018.0,113.77306,Filtered Data (2017-2020),,
2018.0,333.086548,Filtered Data (2017-2020),,
2018.0,237.955241,Filtered Data (2017-2020),,
2018.0,70.002632,Filtered Data (2017-2020),,
2018.0,275.223799,Filtered Data (2017-2020),,
2018.0,345.22643,Filtered Data (2017-2020),,
2018.0,1.795792,Filtered Data (2017-2020),,
2018.0,61.218576,Filtered Data (2017-2020),,
2018.0,193.383987,Filtered Data (2017-2020),,
2018.0,256.398355,Filtered Data (2017-2020),,
2018.0,1883.524099,Filtered Data (2017-2020),,
2018.0,50.924923,Filtered Data (2017-2020),,
2018.0,1934.449021,Filtered Data (2017-2020),,
2018.0,1153.03207,Filtered Data (2017-2020),,
2018.0,22.202583,Filtered Data (2017-2020),,
2018.0,579.460267,Filtered Data (2017-2020),,
2018.0,1754.69492,Filtered Data (2017-2020),,
2018.0,110.746919,Filtered Data (2017-2020),,
2018.0,363.933175,Filtered Data (2017-2020),,
2018.0,530.136226,Filtered Data (2017-2020),,
2018.0,1004.816321,Filtered Data (2017-2020),,
2018.0,5295.585047,Filtered Data (2017-2020),,
2018.0,1265.574781,Filtered Data (2017-2020),,
2018.0,2400.881064,Filtered Data (2017-2020),,
2018.0,1629.129202,Filtered Data (2017-2020),,
2018.0,0.169671,Filtered Data (2017-2020),,
2018.0,3.717721,Filtered Data (2017-2020),,
2018.0,3.887393,Filtered Data (2017-2020),,
2018.0,0.435172,Filtered Data (2017-2020),,
2018.0,2.3364,Filtered Data (2017-2020),,
2018.0,2.771572,Filtered Data (2017-2020),,
2018.0,18.09137,Filtered Data (2017-2020),,
2018.0,0.698359,Filtered Data (2017-2020),,
2018.0,18.789729,Filtered Data (2017-2020),,
2018.0,25.294533,Filtered Data (2017-2020),,
2018.0,0.027209,Filtered Data (2017-2020),,
2018.0,3.343383,Filtered Data (2017-2020),,
2018.0,28.665126,Filtered Data (2017-2020),,
2018.0,0.83243,Filtered Data (2017-2020),,
2018.0,3.110811,Filtered Data (2017-2020),,
2018.0,3.191688,Filtered Data (2017-2020),,
2018.0,7.134929,Filtered Data (2017-2020),,
2018.0,61.248748,Filtered Data (2017-2020),,
2018.0,26.126963,Filtered Data (2017-2020),,
2018.0,21.834234,Filtered Data (2017-2020),,
2018.0,13.287551,Filtered Data (2017-2020),,
2018.0,1.252418,Filtered Data (2017-2020),,
2018.0,0.22328,Filtered Data (2017-2020),,
2018.0,1.475699,Filtered Data (2017-2020),,
2018.0,0.509433,Filtered Data (2017-2020),,
2018.0,0.402433,Filtered Data (2017-2020),,
2018.0,0.911866,Filtered Data (2017-2020),,
2018.0,3.01787,Filtered Data (2017-2020),,
2018.0,0.000529,Filtered Data (2017-2020),,
2018.0,3.018399,Filtered Data (2017-2020),,
2018.0,0.003262,Filtered Data (2017-2020),,
2018.0,0.000582,Filtered Data (2017-2020),,
2018.0,0.003844,Filtered Data (2017-2020),,
2018.0,0.324855,Filtered Data (2017-2020),,
2018.0,0.119652,Filtered Data (2017-2020),,
2018.0,0.444506,Filtered Data (2017-2020),,
2018.0,5.854314,Filtered Data (2017-2020),,
2018.0,5.107838,Filtered Data (2017-2020),,
2018.0,0.746476,Filtered Data (2017-2020),,
2018.0,1.630591,Filtered Data (2017-2020),,
2018.0,4.982588,Filtered Data (2017-2020),,
2018.0,6.613179,Filtered Data (2017-2020),,
2018.0,0.069165,Filtered Data (2017-2020),,
2018.0,2.075372,Filtered Data (2017-2020),,
2018.0,4.156927,Filtered Data (2017-2020),,
2018.0,6.301464,Filtered Data (2017-2020),,
2018.0,54.653202,Filtered Data (2017-2020),,
2018.0,0.590581,Filtered Data (2017-2020),,
2018.0,55.243784,Filtered Data (2017-2020),,
2018.0,10.102909,Filtered Data (2017-2020),,
2018.0,0.695032,Filtered Data (2017-2020),,
2018.0,19.789081,Filtered Data (2017-2020),,
2018.0,30.587022,Filtered Data (2017-2020),,
2018.0,4.003813,Filtered Data (2017-2020),,
2018.0,1.774425,Filtered Data (2017-2020),,
2018.0,5.5331,Filtered Data (2017-2020),,
2018.0,11.311338,Filtered Data (2017-2020),,
2018.0,110.056786,Filtered Data (2017-2020),,
2018.0,14.175887,Filtered Data (2017-2020),,
2018.0,60.828622,Filtered Data (2017-2020),,
2018.0,35.052277,Filtered Data (2017-2020),,
2018.0,5.851293,Filtered Data (2017-2020),,
2018.0,55.285083,Filtered Data (2017-2020),,
2018.0,17.523951,Filtered Data (2017-2020),,
2018.0,0.804879,Filtered Data (2017-2020),,
2018.0,4.804545,Filtered Data (2017-2020),,
2018.0,5.609424,Filtered Data (2017-2020),,
2018.0,1.46949,Filtered Data (2017-2020),,
2018.0,3.277933,Filtered Data (2017-2020),,
2018.0,4.747423,Filtered Data (2017-2020),,
2018.0,44.452416,Filtered Data (2017-2020),,
2018.0,0.779153,Filtered Data (2017-2020),,
2018.0,45.231569,Filtered Data (2017-2020),,
2018.0,5.719232,Filtered Data (2017-2020),,
2018.0,0.011047,Filtered Data (2017-2020),,
2018.0,4.407191,Filtered Data (2017-2020),,
2018.0,10.137471,Filtered Data (2017-2020),,
2018.0,0.13206,Filtered Data (2017-2020),,
2018.0,8.547251,Filtered Data (2017-2020),,
2018.0,4.255128,Filtered Data (2017-2020),,
2018.0,12.934439,Filtered Data (2017-2020),,
2018.0,78.660326,Filtered Data (2017-2020),,
2018.0,0.269319,Filtered Data (2017-2020),,
2018.0,1.516824,Filtered Data (2017-2020),,
2018.0,1.786143,Filtered Data (2017-2020),,
2018.0,0.367771,Filtered Data (2017-2020),,
2018.0,1.447671,Filtered Data (2017-2020),,
2018.0,1.815442,Filtered Data (2017-2020),,
2018.0,11.865844,Filtered Data (2017-2020),,
2018.0,1.114126,Filtered Data (2017-2020),,
2018.0,12.97997,Filtered Data (2017-2020),,
2018.0,60.594877,Filtered Data (2017-2020),,
2018.0,0.123443,Filtered Data (2017-2020),,
2018.0,0.610105,Filtered Data (2017-2020),,
2018.0,61.328426,Filtered Data (2017-2020),,
2018.0,2.644058,Filtered Data (2017-2020),,
2018.0,1.869046,Filtered Data (2017-2020),,
2018.0,6.726424,Filtered Data (2017-2020),,
2018.0,11.239528,Filtered Data (2017-2020),,
2018.0,89.149509,Filtered Data (2017-2020),,
2018.0,63.238936,Filtered Data (2017-2020),,
2018.0,14.495423,Filtered Data (2017-2020),,
2018.0,11.41515,Filtered Data (2017-2020),,
2018.0,1.909468,Filtered Data (2017-2020),,
2018.0,8.015177,Filtered Data (2017-2020),,
2018.0,9.924645,Filtered Data (2017-2020),,
2018.0,0.051084,Filtered Data (2017-2020),,
2018.0,1.04545,Filtered Data (2017-2020),,
2018.0,5.547455,Filtered Data (2017-2020),,
2018.0,6.643989,Filtered Data (2017-2020),,
2018.0,30.768425,Filtered Data (2017-2020),,
2018.0,0.242487,Filtered Data (2017-2020),,
2018.0,31.010912,Filtered Data (2017-2020),,
2018.0,32.712842,Filtered Data (2017-2020),,
2018.0,0.196208,Filtered Data (2017-2020),,
2018.0,6.974914,Filtered Data (2017-2020),,
2018.0,39.883964,Filtered Data (2017-2020),,
2018.0,1.872944,Filtered Data (2017-2020),,
2018.0,3.100585,Filtered Data (2017-2020),,
2018.0,8.740694,Filtered Data (2017-2020),,
2018.0,13.714223,Filtered Data (2017-2020),,
2018.0,101.177733,Filtered Data (2017-2020),,
2018.0,34.63687,Filtered Data (2017-2020),,
2018.0,37.020137,Filtered Data (2017-2020),,
2018.0,29.520726,Filtered Data (2017-2020),,
2018.0,0.214395,Filtered Data (2017-2020),,
2018.0,0.738571,Filtered Data (2017-2020),,
2018.0,0.952966,Filtered Data (2017-2020),,
2018.0,0.017889,Filtered Data (2017-2020),,
2018.0,0.167836,Filtered Data (2017-2020),,
2018.0,0.774814,Filtered Data (2017-2020),,
2018.0,0.960539,Filtered Data (2017-2020),,
2018.0,7.035876,Filtered Data (2017-2020),,
2018.0,0.856084,Filtered Data (2017-2020),,
2018.0,7.891959,Filtered Data (2017-2020),,
2018.0,40.583639,Filtered Data (2017-2020),,
2018.0,0.027506,Filtered Data (2017-2020),,
2018.0,0.104074,Filtered Data (2017-2020),,
2018.0,40.715218,Filtered Data (2017-2020),,
2018.0,2.995697,Filtered Data (2017-2020),,
2018.0,3.801077,Filtered Data (2017-2020),,
2018.0,6.529065,Filtered Data (2017-2020),,
2018.0,13.325838,Filtered Data (2017-2020),,
2018.0,63.846521,Filtered Data (2017-2020),,
2018.0,43.597224,Filtered Data (2017-2020),,
2018.0,11.246689,Filtered Data (2017-2020),,
2018.0,9.002607,Filtered Data (2017-2020),,
2019.0,0.381948,Filtered Data (2017-2020),,
2019.0,1.665184,Filtered Data (2017-2020),,
2019.0,2.047132,Filtered Data (2017-2020),,
2019.0,0.87656,Filtered Data (2017-2020),,
2019.0,1.352909,Filtered Data (2017-2020),,
2019.0,2.229468,Filtered Data (2017-2020),,
2019.0,32.539932,Filtered Data (2017-2020),,
2019.0,1.303173,Filtered Data (2017-2020),,
2019.0,33.843105,Filtered Data (2017-2020),,
2019.0,25.665719,Filtered Data (2017-2020),,
2019.0,0.012381,Filtered Data (2017-2020),,
2019.0,22.787226,Filtered Data (2017-2020),,
2019.0,48.465326,Filtered Data (2017-2020),,
2019.0,4.560948,Filtered Data (2017-2020),,
2019.0,3.134311,Filtered Data (2017-2020),,
2019.0,11.974326,Filtered Data (2017-2020),,
2019.0,19.669585,Filtered Data (2017-2020),,
2019.0,106.254617,Filtered Data (2017-2020),,
2019.0,30.226668,Filtered Data (2017-2020),,
2019.0,36.945132,Filtered Data (2017-2020),,
2019.0,39.082817,Filtered Data (2017-2020),,
2019.0,0.512424,Filtered Data (2017-2020),,
2019.0,0.933332,Filtered Data (2017-2020),,
2019.0,1.445756,Filtered Data (2017-2020),,
2019.0,0.628798,Filtered Data (2017-2020),,
2019.0,0.628552,Filtered Data (2017-2020),,
2019.0,0.757565,Filtered Data (2017-2020),,
2019.0,2.014915,Filtered Data (2017-2020),,
2019.0,11.852173,Filtered Data (2017-2020),,
2019.0,0.018889,Filtered Data (2017-2020),,
2019.0,11.871062,Filtered Data (2017-2020),,
2019.0,1.05524,Filtered Data (2017-2020),,
2019.0,0.371886,Filtered Data (2017-2020),,
2019.0,1.293226,Filtered Data (2017-2020),,
2019.0,2.720353,Filtered Data (2017-2020),,
2019.0,0.001625,Filtered Data (2017-2020),,
2019.0,1.703487,Filtered Data (2017-2020),,
2019.0,14.519632,Filtered Data (2017-2020),,
2019.0,16.224743,Filtered Data (2017-2020),,
2019.0,34.27683,Filtered Data (2017-2020),,
2019.0,1.685664,Filtered Data (2017-2020),,
2019.0,15.068522,Filtered Data (2017-2020),,
2019.0,17.522644,Filtered Data (2017-2020),,
2019.0,0.348983,Filtered Data (2017-2020),,
2019.0,2.296876,Filtered Data (2017-2020),,
2019.0,2.645859,Filtered Data (2017-2020),,
2019.0,1.167882,Filtered Data (2017-2020),,
2019.0,1.89312,Filtered Data (2017-2020),,
2019.0,3.061001,Filtered Data (2017-2020),,
2019.0,37.721868,Filtered Data (2017-2020),,
2019.0,0.956401,Filtered Data (2017-2020),,
2019.0,38.678269,Filtered Data (2017-2020),,
2019.0,24.01855,Filtered Data (2017-2020),,
2019.0,0.053158,Filtered Data (2017-2020),,
2019.0,19.458446,Filtered Data (2017-2020),,
2019.0,43.530154,Filtered Data (2017-2020),,
2019.0,0.626784,Filtered Data (2017-2020),,
2019.0,3.040147,Filtered Data (2017-2020),,
2019.0,0.973473,Filtered Data (2017-2020),,
2019.0,4.640404,Filtered Data (2017-2020),,
2019.0,92.555687,Filtered Data (2017-2020),,
2019.0,24.645333,Filtered Data (2017-2020),,
2019.0,42.332037,Filtered Data (2017-2020),,
2019.0,25.578317,Filtered Data (2017-2020),,
2019.0,0.258097,Filtered Data (2017-2020),,
2019.0,1.808199,Filtered Data (2017-2020),,
2019.0,2.066296,Filtered Data (2017-2020),,
2019.0,0.56023,Filtered Data (2017-2020),,
2019.0,2.954812,Filtered Data (2017-2020),,
2019.0,3.515042,Filtered Data (2017-2020),,
2019.0,19.326528,Filtered Data (2017-2020),,
2019.0,0.415926,Filtered Data (2017-2020),,
2019.0,19.742453,Filtered Data (2017-2020),,
2019.0,22.544369,Filtered Data (2017-2020),,
2019.0,0.033289,Filtered Data (2017-2020),,
2019.0,8.641155,Filtered Data (2017-2020),,
2019.0,31.218813,Filtered Data (2017-2020),,
2019.0,0.386662,Filtered Data (2017-2020),,
2019.0,2.56229,Filtered Data (2017-2020),,
2019.0,5.581781,Filtered Data (2017-2020),,
2019.0,8.530733,Filtered Data (2017-2020),,
2019.0,65.073337,Filtered Data (2017-2020),,
2019.0,22.931031,Filtered Data (2017-2020),,
2019.0,22.740433,Filtered Data (2017-2020),,
2019.0,19.401873,Filtered Data (2017-2020),,
2019.0,1.697813,Filtered Data (2017-2020),,
2019.0,25.422461,Filtered Data (2017-2020),,
2019.0,27.120274,Filtered Data (2017-2020),,
2019.0,6.056095,Filtered Data (2017-2020),,
2019.0,14.004854,Filtered Data (2017-2020),,
2019.0,20.060948,Filtered Data (2017-2020),,
2019.0,206.333042,Filtered Data (2017-2020),,
2019.0,2.658833,Filtered Data (2017-2020),,
2019.0,208.991875,Filtered Data (2017-2020),,
2019.0,0.029063,Filtered Data (2017-2020),,
2019.0,31.090498,Filtered Data (2017-2020),,
2019.0,31.119561,Filtered Data (2017-2020),,
2019.0,2.952393,Filtered Data (2017-2020),,
2019.0,25.688001,Filtered Data (2017-2020),,
2019.0,42.333302,Filtered Data (2017-2020),,
2019.0,70.973696,Filtered Data (2017-2020),,
